7370	7625	Modi'In Illit	6 Rabi Akifa, Modi'In Illit, Israel	מודיעין עילית
7375	7632	Modi'In Illit	Rabbi Shimon Bar Yochai, Modi'In Illit, Israel	מודיעין עילית
7376	7633	Modi'In Illit	20 Rabbi Shimon Bar Yochai, Modi'In Illit, Israel	מודיעין עילית
7377	7635	Modi'In Illit	2 Mesilat Yosef, Modi'In Illit, Israel	מודיעין עילית
7378	7636	Modi'In Illit	14 Mesilat Yosef, Modi'In Illit, Israel	מודיעין עילית
7379	7637	Modi'In Illit	32 Mesilat Yosef, Modi'In Illit, Israel	מודיעין עילית
7380	7638	Modi'In Illit	54 Mesilat Yosef, Modi'In Illit, Israel	מודיעין עילית
7381	7639	Modi'In Illit	77 Hamishpat Lane, Modi'In Illit, Israel	מודיעין עילית
7382	7640	Modi'In Illit	63 Hamishpat Lane, Modi'In Illit, Israel	מודיעין עילית
7383	7641	Modi'In Illit	38 Hamishpat Lane, Modi'In Illit, Israel	מודיעין עילית
7384	7642	Modi'In Illit	3 Hamishpat Lane, Modi'In Illit, Israel	מודיעין עילית
7385	7643	Modi'In Illit	6 Afneh Nezer, Modi'In Illit, Israel	מודיעין עילית
7386	7644	Modi'In Illit	Street, Modi'In Illit, Israel	מודיעין עילית
7387	7645	Modi'In Illit	Street, Modi'In Illit, Israel	מודיעין עילית
7388	7646	Modi'In Illit	7 Or Hahayim, Modi'In Illit, Israel	מודיעין עילית
7389	7647	Modi'In Illit	12 Hafets Hayim, Modi'In Illit, Israel	מודיעין עילית
7390	7648	Modi'In Illit	18 Hafets Hayim, Modi'In Illit, Israel	מודיעין עילית
7391	7649	Modi'In Illit	Hafets Hayim, Modi'In Illit, Israel	מודיעין עילית
7392	7650	Modi'In Illit	21 Hafets Hayim, Modi'In Illit, Israel	מודיעין עילית
7393	7651	Modi'In Illit	13 Hafets Hayim, Modi'In Illit, Israel	מודיעין עילית
7394	7652	Modi'In Illit	4 Or Hahayim, Modi'In Illit, Israel	מודיעין עילית
7395	7653	Modi'In Illit	55 Afneh Nezer, Modi'In Illit, Israel	מודיעין עילית
7364	7619	Hashmonaim	446, Hashmonaim, Israel	חשמונאים
7401	7659	Hashmonaim	Street, Hashmonaim, Israel	חשמונאים
7372	7629	Mizpe Shalem	Street, Mizpe Shalem, Israel	מצפה שלם
7373	7630	Giv'At Ze'Ev	436, Giv'At Ze'Ev, Israel	גבעת זאב
7402	7661	Bethlehem	Street, Bethlehem, Israel	בית לחם
7403	7662	Bethlehem	Street, Bethlehem, Israel	בית לחם
7406	7665	Wered Yeriho	Street, Wered Yeriho, Israel	Wered יריחו
7409	7669	Ofra	Street, Ofra, Israel	עפרה
7410	7670	Ofra	Tet Beiyar, Ofra, Israel	עפרה
7414	7674	Mitzpe Yeriho	Street, Mitzpe Yeriho, Israel	מצפה יריחו
7415	7676	Hebron	Street, Hebron, Israel	חברון
7416	7677	Tomer	Street, Tomer, Israel	תומר
7417	7678	Gilgal	Street, Gilgal, Israel	גלגל
7418	7679	Netiv HaGdud	Street, Netiv HaGdud, Israel	נתיב גדוד
7421	7683	Niran	Street, Niran, Israel	נירן
7428	7692	Teqoa	Street, Teqoa, Israel	תקוע
7429	7695	Pezael	Petsa'el, Pezael, Israel	Pezael
7434	7703	Giv'on HaHadasha	Street, Giv'on HaHadasha, Israel	גבעון ו החדשה
7444	7717	Carmel	Street, Carmel, Israel	כרמל
7448	7721	Bet Arye	Street, Bet Arye, Israel	בית אריה
7452	7725	Ateret	Street, Ateret, Israel	עטרת
7453	7727	Ateret	Street, Ateret, Israel	עטרת
7454	7731	Hinanit	Street, Hinanit, Israel	חיננית
7455	7745	Shilo	Arterial, Shilo, Israel	שילה
7456	7746	Shilo	Arterial, Shilo, Israel	שילה
20759	24556	Hod Hasharon	HaBanim, Hod Hasharon, Israel	הוד השרון
20760	24557	Hod Hasharon	25 HaBanim, Hod Hasharon, Israel	הוד השרון
20761	24558	Hod Hasharon	43 HaBanim, Hod Hasharon, Israel	הוד השרון
20762	24559	Hod Hasharon	5 HaBanim, Hod Hasharon, Israel	הוד השרון
20763	24561	Hod Hasharon	30 Yeshurun, Hod Hasharon, Israel	הוד השרון
20764	24562	Hod Hasharon	2 Mash'abim, Hod Hasharon, Israel	הוד השרון
20765	24563	Hod Hasharon	40 HaBanim, Hod Hasharon, Israel	הוד השרון
20766	24564	Hod Hasharon	76 HaBanim, Hod Hasharon, Israel	הוד השרון
20767	24565	Hod Hasharon	HaBanim, Hod Hasharon, Israel	הוד השרון
20768	24566	Hod Hasharon	HaBanim, Hod Hasharon, Israel	הוד השרון
20769	24567	Hod Hasharon	Szold Henrietta, Hod Hasharon, Israel	הוד השרון
20770	24568	Hod Hasharon	Szold Henrietta, Hod Hasharon, Israel	הוד השרון
20771	24569	Hod Hasharon	42 Szold Henrietta, Hod Hasharon, Israel	הוד השרון
20772	24570	Hod Hasharon	Hadvash Alley, Hod Hasharon, Israel	הוד השרון
20773	24571	Hod Hasharon	Street, Hod Hasharon, Israel	הוד השרון
20774	24572	Hod Hasharon	350 Jabotinski, Hod Hasharon, Israel	הוד השרון
20775	24573	Hod Hasharon	65 Jabotinski, Hod Hasharon, Israel	הוד השרון
20776	24574	Hod Hasharon	Jabotinski, Hod Hasharon, Israel	הוד השרון
20780	24579	Hod Hasharon	21 Shahal, Hod Hasharon, Israel	הוד השרון
20798	24603	Hod Hasharon	Hahumash, Hod Hasharon, Israel	הוד השרון
7545	7886	Kfar Etzion	Street, Kfar Etzion, Israel	כפר עציון
7523	7855	Qedumim	Shne'Ur Hill, Qedumim, Israel	קדומים
7524	7856	Qedumim	Shne'Ur Hill, Qedumim, Israel	קדומים
7525	7857	Qedumim	Shne'Ur Hill, Qedumim, Israel	קדומים
7526	7858	Qedumim	Hatsiyyonut Road, Qedumim, Israel	קדומים
7543	7883	Hashmonaim	Street, Hashmonaim, Israel	חשמונאים
7478	7772	Giv'At Ze'Ev	Street, Giv'At Ze'Ev, Israel	גבעת זאב
7479	7773	Giv'At Ze'Ev	60 Hamakabim, Giv'At Ze'Ev, Israel	גבעת זאב
7480	7775	Giv'At Ze'Ev	Street, Giv'At Ze'Ev, Israel	גבעת זאב
7481	7776	Giv'At Ze'Ev	11 Bin Nun Yehoshua, Giv'At Ze'Ev, Israel	גבעת זאב
7498	7816	Giv'At Ze'Ev	Bin Nun Yehoshua, Giv'At Ze'Ev, Israel	גבעת זאב
7515	7840	Giv'At Ze'Ev	21 HaGay, Giv'At Ze'Ev, Israel	גבעת זאב
7516	7841	Giv'At Ze'Ev	24 HaGay, Giv'At Ze'Ev, Israel	גבעת זאב
7552	7894	Giv'At Ze'Ev	9 Arafa, Giv'At Ze'Ev, Israel	גבעת זאב
7547	7888	Ofra	Hate'Ena, Ofra, Israel	עפרה
7548	7889	Ofra	Emunim, Ofra, Israel	עפרה
7544	7884	Mitzpe Yeriho	Street, Mitzpe Yeriho, Israel	מצפה יריחו
7517	7845	Hebron	Street, Hebron, Israel	חברון
7518	7846	Hebron	Street, Hebron, Israel	חברון
7519	7847	Hebron	Street, Hebron, Israel	חברון
7460	7752	Nili	Street, Nili, Israel	נילי
7551	7893	Nili	Street, Nili, Israel	נילי
7461	7753	Halamish	Street, Halamish, Israel	חלמיש
7462	7754	Halamish	Street, Halamish, Israel	חלמיש
7463	7755	Halamish	Street, Halamish, Israel	חלמיש
7464	7756	Halamish	Street, Halamish, Israel	חלמיש
7465	7757	Halamish	Street, Halamish, Israel	חלמיש
7466	7758	Halamish	Street, Halamish, Israel	חלמיש
7471	7764	Shadmot Mehola	Street, Shadmot Mehola, Israel	שדמות מחולה
7472	7765	Shadmot Mehola	90, Shadmot Mehola, Israel	שדמות מחולה
7473	7766	Efrata	HaMelekh David Avenue, Efrata, Israel	אפרתה
7484	7786	Ma'Ale Adummim	4 Harufit, Ma'Ale Adummim, Israel	מעלה אדומים
7485	7791	Ma'Ale Adummim	Harufit, Ma'Ale Adummim, Israel	מעלה אדומים
7486	7792	Ma'Ale Adummim	17 Talme Yosef, Ma'Ale Adummim, Israel	מעלה אדומים
7487	7794	Ma'Ale Adummim	Hahefra Hakalkalit Avenue, Ma'Ale Adummim, Israel	מעלה אדומים
7488	7795	Ma'Ale Adummim	27 Harufit, Ma'Ale Adummim, Israel	מעלה אדומים
7489	7796	Ma'Ale Adummim	37 Hahefra Hakalkalit Avenue, Ma'Ale Adummim, Israel	מעלה אדומים
7491	7801	Ma'Ale Adummim	6 Harufit, Ma'Ale Adummim, Israel	מעלה אדומים
7492	7803	Ma'Ale Adummim	Street, Ma'Ale Adummim, Israel	מעלה אדומים
7493	7804	Ma'Ale Adummim	Hagay Road, Ma'Ale Adummim, Israel	מעלה אדומים
7494	7805	Ma'Ale Adummim	Hagay Road, Ma'Ale Adummim, Israel	מעלה אדומים
7490	7798	Ma'ale Levona	Street, Ma'ale Levona, Israel	מעלה לבונה
7497	7813	Asfar	Street, Asfar, Israel	אספר
7499	7818	Nahliel	Street, Nahliel, Israel	נחליאל
7500	7819	Pene Hever	Street, Pene Hever, Israel	פני חבר
7501	7820	Pene Hever	Street, Pene Hever, Israel	פני חבר
7502	7821	Dolev	Harav Oziel, Dolev, Israel	דולב
7506	7825	Ma'on	Street, Ma'on, Israel	מעון
7507	7827	Suseya	Street, Suseya, Israel	סוסיא
7508	7830	Migdal Oz	Street, Migdal Oz, Israel	מגדל עוז
7520	7848	Karmei Tzur	Derekh Avot, Karmei Tzur, Israel	כרמי צור
7521	7849	Karmei Tzur	Derekh Avot, Karmei Tzur, Israel	כרמי צור
7528	7864	Psagot	Nevo, Psagot, Israel	פסגות
7529	7865	Psagot	Street, Psagot, Israel	פסגות
7535	7872	Har Gilo	Street, Har Gilo, Israel	הר גילה
7536	7873	Ma'ale Mikhmas	Tsion Avenue, Ma'ale Mikhmas, Israel	מעלה מכמש
7542	7881	Na'ama	Street, Na'ama, Israel	נעמה
7546	7887	Telem	Street, Telem, Israel	תלם
7549	7890	Kokhav HaShahar	Street, Kokhav HaShahar, Israel	כוכב השחר
7550	7892	Salit	Street, Salit, Israel	סלעית
8040	8604	Beqoa	Street, Beqoa	Beqoa
20799	24604	Hod Hasharon	5 Ben Gurion, Hod Hasharon, Israel	הוד השרון
20800	24605	Hod Hasharon	Bduyim, Hod Hasharon, Israel	הוד השרון
20473	24216	Giv'At Shemu'El	5 Hanasi, Giv'At Shemu'El, Israel	גבעת שמואל
20476	24219	Giv'At Shemu'El	16 Hanasi, Giv'At Shemu'El, Israel	גבעת שמואל
14859	16888	Kefar Qasem	Asultana, Kefar Qasem, Israel	כפר קאסם
21355	25301	Kefar Qasem	Street, Kefar Qasem, Israel	כפר קאסם
21356	25302	Kefar Qasem	Arterial, Kefar Qasem, Israel	כפר קאסם
21357	25303	Kefar Qasem	Arterial, Kefar Qasem, Israel	כפר קאסם
21358	25304	Kefar Qasem	5050, Kefar Qasem, Israel	כפר קאסם
21359	25305	Kefar Qasem	Arterial, Kefar Qasem, Israel	כפר קאסם
21360	25306	Kefar Qasem	78 Omar Ben Al Khatab, Kefar Qasem, Israel	כפר קאסם
21361	25307	Kefar Qasem	Omar Ben Al Khatab, Kefar Qasem, Israel	כפר קאסם
7583	7937	Be'er Sheva	Street, Be'er Sheva, Israel	באר שבע
7620	7995	Be'er Sheva	60, Be'er Sheva, Israel	באר שבע
7553	7895	Giv'At Ze'Ev	Shefet Binyamin, Giv'At Ze'Ev, Israel	גבעת זאב
7554	7896	Giv'At Ze'Ev	15 HaGay, Giv'At Ze'Ev, Israel	גבעת זאב
7555	7897	Giv'At Ze'Ev	2 Shefet Binyamin, Giv'At Ze'Ev, Israel	גבעת זאב
7556	7898	Giv'At Ze'Ev	18 HaGay, Giv'At Ze'Ev, Israel	גבעת זאב
7563	7909	Giv'At Ze'Ev	Street, Giv'At Ze'Ev, Israel	גבעת זאב
7588	7944	Giv'At Ze'Ev	44 Kiryat Ye'Arim, Giv'At Ze'Ev, Israel	גבעת זאב
7589	7945	Giv'At Ze'Ev	Kiryat Ye'Arim, Giv'At Ze'Ev, Israel	גבעת זאב
7590	7947	Giv'At Ze'Ev	12 Hamakabim, Giv'At Ze'Ev, Israel	גבעת זאב
7591	7948	Giv'At Ze'Ev	Hashikma Alley, Giv'At Ze'Ev, Israel	גבעת זאב
7592	7950	Giv'At Ze'Ev	37 Hamakabim, Giv'At Ze'Ev, Israel	גבעת זאב
7593	7951	Giv'At Ze'Ev	25 Hamakabim, Giv'At Ze'Ev, Israel	גבעת זאב
7594	7952	Giv'At Ze'Ev	63 Lulaf, Giv'At Ze'Ev, Israel	גבעת זאב
7595	7953	Giv'At Ze'Ev	57 Lulaf, Giv'At Ze'Ev, Israel	גבעת זאב
7596	7954	Giv'At Ze'Ev	64 Lulaf, Giv'At Ze'Ev, Israel	גבעת זאב
7597	7955	Giv'At Ze'Ev	72 Lulaf, Giv'At Ze'Ev, Israel	גבעת זאב
7598	7956	Giv'At Ze'Ev	22 Kiryat Ye'Arim, Giv'At Ze'Ev, Israel	גבעת זאב
7609	7974	Giv'At Ze'Ev	3 Hamakabim, Giv'At Ze'Ev, Israel	גבעת זאב
7610	7975	Giv'At Ze'Ev	Arafa, Giv'At Ze'Ev, Israel	גבעת זאב
7615	7982	Giv'At Ze'Ev	25 Kiryat Ye'Arim, Giv'At Ze'Ev, Israel	גבעת זאב
7625	8008	Bet Arye	Lefonah, Bet Arye, Israel	בית אריה
7626	8009	Bet Arye	Prihat HaShaked, Bet Arye, Israel	בית אריה
7627	8010	Bet Arye	543 HaZayit, Bet Arye, Israel	בית אריה
7628	8011	Bet Arye	516 HaZayit, Bet Arye, Israel	בית אריה
7629	8012	Bet Arye	Prihat HaShaked, Bet Arye, Israel	בית אריה
7630	8013	Bet Arye	HaZayit, Bet Arye, Israel	בית אריה
7618	7991	Efrata	Ghif'At Haghefen, Efrata, Israel	אפרתה
7619	7993	Efrata	31 Ghif'At Haghefen, Efrata, Israel	אפרתה
7557	7899	Ma'Ale Adummim	Kedem Road, Ma'Ale Adummim, Israel	מעלה אדומים
7558	7900	Ma'Ale Adummim	Hagay Road, Ma'Ale Adummim, Israel	מעלה אדומים
7559	7901	Ma'Ale Adummim	Hagay Road, Ma'Ale Adummim, Israel	מעלה אדומים
7560	7902	Ma'Ale Adummim	4 HaNevel, Ma'Ale Adummim, Israel	מעלה אדומים
7561	7905	Ma'Ale Adummim	Hahalil, Ma'Ale Adummim, Israel	מעלה אדומים
7562	7907	Ma'Ale Adummim	26 HaKinnor, Ma'Ale Adummim, Israel	מעלה אדומים
7565	7911	Ma'Ale Adummim	Street, Ma'Ale Adummim, Israel	מעלה אדומים
7566	7912	Ma'Ale Adummim	Street, Ma'Ale Adummim, Israel	מעלה אדומים
7567	7913	Ma'Ale Adummim	Kedem Road, Ma'Ale Adummim, Israel	מעלה אדומים
7568	7914	Ma'Ale Adummim	Midbar Yehuda Road, Ma'Ale Adummim, Israel	מעלה אדומים
7584	7938	Asfar	Street, Asfar, Israel	אספר
7647	8034	Na'ama	90, Na'ama, Israel	נעמה
7569	7916	Ariel	Brown Uri, Ariel, Israel	אריאל
7631	8014	Ariel	21 Brown Uri, Ariel, Israel	אריאל
7570	7917	Adora	HaEla, Adora, Israel	אדורה
7572	7919	Adora	HaEla, Adora, Israel	אדורה
7578	7926	Bet El	Marvad HaKsamim & Luz  Avenue, Bet El, Israel	בית אל
7579	7933	Almon	Street, Almon, Israel	עלמון
7580	7934	Almon	Street, Almon, Israel	עלמון
7581	7935	Naale	Leshem, Naale, Israel	נעל&quot;ה
7582	7936	Naale	Leshem & Turkiz, Naale, Israel	נעל&quot;ה
7585	7940	Yitav	Street, Yitav, Israel	ייטב
7586	7942	Newe Daniyyel	Street, Newe Daniyyel, Israel	נווה Daniyyel
7587	7943	Newe Daniyyel	Nahal Hama'Ayanot, Newe Daniyyel, Israel	נווה Daniyyel
7604	7966	Kedar	Zeriha & Street & Or, Kedar, Israel	קידר
7605	7967	Kedar	Zeriha, Kedar, Israel	קידר
7606	7968	Beit Horon	Derekh Ohad, Beit Horon, Israel	בית חורון
7607	7969	Beit Horon	Street, Beit Horon, Israel	בית חורון
7634	8018	Beit Horon	Street, Beit Horon, Israel	בית חורון
7613	7980	Shima	Tamar, Shima, Israel	שימה
7648	8035	Shima	Tamar, Shima, Israel	שימה
7616	7983	Alon	Street, Alon, Israel	אלון
7632	8015	Bat Ayin	Street, Bat Ayin, Israel	בת עין
7633	8016	Bat Ayin	Street, Bat Ayin, Israel	בת עין
7635	8019	Mekhora	508, Mekhora, Israel	מכורה
7636	8022	Mekhora	508 & Street, Mekhora, Israel	מכורה
7638	8024	Shaked	Street, Shaked, Israel	שקד
7639	8025	Ofarim	Street, Ofarim, Israel	עופרים
7640	8026	Ofarim	HaEshel, Ofarim, Israel	עופרים
7641	8027	Ofarim	HaBrosh, Ofarim, Israel	עופרים
21362	25308	Kefar Qasem	Almohajaron, Kefar Qasem, Israel	כפר קאסם
21363	25309	Kefar Qasem	43 Omar Ben Al Khatab, Kefar Qasem, Israel	כפר קאסם
21364	25310	Kefar Qasem	54 Omar Ben Al Khatab, Kefar Qasem, Israel	כפר קאסם
21365	25311	Kefar Qasem	33 Omar Ben Al Khatab, Kefar Qasem, Israel	כפר קאסם
21366	25312	Kefar Qasem	34 Omar Ben Al Khatab, Kefar Qasem, Israel	כפר קאסם
21367	25313	Kefar Qasem	20 Omar Ben Al Khatab, Kefar Qasem, Israel	כפר קאסם
21368	25314	Kefar Qasem	Asultana, Kefar Qasem, Israel	כפר קאסם
21369	25315	Kefar Qasem	74 Asultana, Kefar Qasem, Israel	כפר קאסם
21370	25316	Kefar Qasem	52 Asultana, Kefar Qasem, Israel	כפר קאסם
21371	25317	Kefar Qasem	Asultana, Kefar Qasem, Israel	כפר קאסם
21372	25318	Kefar Qasem	5050, Kefar Qasem, Israel	כפר קאסם
21373	25319	Kefar Qasem	5050, Kefar Qasem, Israel	כפר קאסם
21374	25320	Kefar Qasem	Omar Ben Al Khatab, Kefar Qasem, Israel	כפר קאסם
21375	25321	Kefar Qasem	23 Omar Ben Al Khatab, Kefar Qasem, Israel	כפר קאסם
21376	25322	Kefar Qasem	Arterial, Kefar Qasem, Israel	כפר קאסם
21377	25323	Kefar Qasem	Arterial, Kefar Qasem, Israel	כפר קאסם
21378	25324	Kefar Qasem	Arterial, Kefar Qasem, Israel	כפר קאסם
15229	17356	Newe Yam	Street, Newe Yam, Israel	נווה ים
14953	17003	Muṣmuṣ	65, Muṣmuṣ, Israel	מוסמוס
15140	17239	Lahavot Haviva	581, Lahavot Haviva, Israel	להבות חביבה
15241	17377	Jisr Az-Zarqa	Street, Jisr Az-Zarqa, Israel	ג&#39;סר א זרקא
15242	17379	Jisr Az-Zarqa	Street, Jisr Az-Zarqa, Israel	ג&#39;סר א זרקא
15243	17380	Jisr Az-Zarqa	Street, Jisr Az-Zarqa, Israel	ג&#39;סר א זרקא
7669	8063	Modi'In Illit	Street, Modi'In Illit, Israel	מודיעין עילית
7650	8037	Giv'At Ze'Ev	Kidron, Giv'At Ze'Ev, Israel	גבעת זאב
7651	8038	Giv'At Ze'Ev	Arughot, Giv'At Ze'Ev, Israel	גבעת זאב
7670	8068	Giv'At Ze'Ev	89 Etrog, Giv'At Ze'Ev, Israel	גבעת זאב
7690	8099	Giv'At Ze'Ev	10 Arughot, Giv'At Ze'Ev, Israel	גבעת זאב
7691	8100	Giv'At Ze'Ev	Yitaf, Giv'At Ze'Ev, Israel	גבעת זאב
7652	8039	Ofra	HaMeyasdim, Ofra, Israel	עפרה
7730	8148	Ofra	HaMeyasdim, Ofra, Israel	עפרה
7672	8071	Ateret	Street, Ateret, Israel	עטרת
7692	8104	Ma'Ale Adummim	98 Hasela View, Ma'Ale Adummim, Israel	מעלה אדומים
7693	8106	Ma'Ale Adummim	18 Kedem Road, Ma'Ale Adummim, Israel	מעלה אדומים
7697	8112	Ma'Ale Adummim	Kedem Road, Ma'Ale Adummim, Israel	מעלה אדומים
7698	8113	Ma'Ale Adummim	Street, Ma'Ale Adummim, Israel	מעלה אדומים
7699	8114	Ma'Ale Adummim	Kedem Road, Ma'Ale Adummim, Israel	מעלה אדומים
7700	8115	Ma'Ale Adummim	Har Habayyit Road, Ma'Ale Adummim, Israel	מעלה אדומים
7701	8116	Ma'Ale Adummim	6 Tsemah Hasade Road, Ma'Ale Adummim, Israel	מעלה אדומים
7702	8117	Ma'Ale Adummim	20 Tsemah Hasade Road, Ma'Ale Adummim, Israel	מעלה אדומים
7703	8118	Ma'Ale Adummim	Tsemah Hasade Road & Street, Ma'Ale Adummim, Israel	מעלה אדומים
7704	8119	Ma'Ale Adummim	56 Tsemah Hasade Road, Ma'Ale Adummim, Israel	מעלה אדומים
7705	8120	Ma'Ale Adummim	Tsemah Hasade Road, Ma'Ale Adummim, Israel	מעלה אדומים
7706	8121	Ma'Ale Adummim	Street, Ma'Ale Adummim, Israel	מעלה אדומים
7671	8070	Asfar	Street, Asfar, Israel	אספר
7668	8061	Ariel	Ramat Hagolan Road, Ariel, Israel	אריאל
7680	8084	Ariel	18 Brown Uri, Ariel, Israel	אריאל
7681	8085	Ariel	48 Brown Uri, Ariel, Israel	אריאל
7682	8087	Ariel	11 Efrata Road, Ariel, Israel	אריאל
7683	8089	Ariel	Efrata Road, Ariel, Israel	אריאל
7655	8042	Itamar	Street, Itamar, Israel	איתמר
7660	8052	Nahal Hemdat	Street, Nahal Hemdat, Israel	נחל חמדת
7667	8060	Nokdim	Street, Nokdim, Israel	נוקדים
7676	8075	Elazar	HaHashmona'im, Elazar, Israel	אלעזר
7677	8077	Nofei Prat	Nahal Arogot, Nofei Prat, Israel	נופי פרת
7684	8092	Kfar Tapuach	HaZayit, Kfar Tapuach, Israel	כפר תפוח
7694	8107	Qiryat Arba	Arterial, Qiryat Arba, Israel	קריית ארבע
7695	8108	Qiryat Arba	Arterial, Qiryat Arba, Israel	קריית ארבע
7696	8109	Qiryat Arba	Arterial, Qiryat Arba, Israel	קריית ארבע
7720	8138	Qiryat Arba	Yoni Netanyahu, Qiryat Arba, Israel	קריית ארבע
7721	8139	Qiryat Arba	21 Ben Yefune, Qiryat Arba, Israel	קריית ארבע
7722	8140	Qiryat Arba	Ben Yefune, Qiryat Arba, Israel	קריית ארבע
7723	8141	Qiryat Arba	David HaMelekh, Qiryat Arba, Israel	קריית ארבע
7724	8142	Qiryat Arba	10 Bin Nun Yehoshua, Qiryat Arba, Israel	קריית ארבע
7725	8143	Qiryat Arba	412 Nahal Eshkol, Qiryat Arba, Israel	קריית ארבע
7726	8144	Qiryat Arba	Nahal Eshkol, Qiryat Arba, Israel	קריית ארבע
7727	8145	Qiryat Arba	54 Ghur Aryeh, Qiryat Arba, Israel	קריית ארבע
7729	8147	Qiryat Arba	5 David HaMelekh, Qiryat Arba, Israel	קריית ארבע
7731	8149	Qiryat Arba	Ben Yefune, Qiryat Arba, Israel	קריית ארבע
7734	8156	Kokhav Ya'akov	Simhat Olam, Kokhav Ya'akov, Israel	כוכב יעקב
7735	8157	Kokhav Ya'akov	Street, Kokhav Ya'akov, Israel	כוכב יעקב
7736	8159	Kokhav Ya'akov	3 Makor Barukh, Kokhav Ya'akov, Israel	כוכב יעקב
7737	8160	Kokhav Ya'akov	2 Makor Barukh, Kokhav Ya'akov, Israel	כוכב יעקב
7738	8161	Kokhav Ya'akov	Ahavat Yisrael, Kokhav Ya'akov, Israel	כוכב יעקב
7739	8162	Kokhav Ya'akov	Ahavat Yisrael, Kokhav Ya'akov, Israel	כוכב יעקב
7740	8163	Kokhav Ya'akov	56 Ahavat Yisrael, Kokhav Ya'akov, Israel	כוכב יעקב
7741	8165	Kokhav Ya'akov	Street, Kokhav Ya'akov, Israel	כוכב יעקב
15244	17381	Jisr Az-Zarqa	Street, Jisr Az-Zarqa, Israel	ג&#39;סר א זרקא
15245	17385	Jisr Az-Zarqa	Street, Jisr Az-Zarqa, Israel	ג&#39;סר א זרקא
15246	17386	Jisr Az-Zarqa	Street, Jisr Az-Zarqa, Israel	ג&#39;סר א זרקא
15247	17387	Jisr Az-Zarqa	Street, Jisr Az-Zarqa, Israel	ג&#39;סר א זרקא
15248	17388	Jisr Az-Zarqa	Street, Jisr Az-Zarqa, Israel	ג&#39;סר א זרקא
15470	17654	Liman	Street & 4, Liman, Israel	לימן
15472	17656	Liman	4, Liman, Israel	לימן
15497	17691	Liman	4, Liman, Israel	לימן
15498	17692	Liman	4, Liman, Israel	לימן
7771	8221	Qedumim	Hatsiyyonut Road, Qedumim, Israel	קדומים
7768	8217	Giv'At Ze'Ev	Street, Giv'At Ze'Ev, Israel	גבעת זאב
7790	8248	Efrata	Street, Efrata, Israel	אפרתה
7792	8250	Efrata	HaMelekh David Avenue, Efrata, Israel	אפרתה
7793	8251	Efrata	Zet Shemen, Efrata, Israel	אפרתה
7794	8252	Efrata	Zet Shemen, Efrata, Israel	אפרתה
7795	8253	Efrata	16 Bitum Haktoret, Efrata, Israel	אפרתה
7796	8254	Efrata	Street, Efrata, Israel	אפרתה
7797	8255	Efrata	1 Bitum Haktoret, Efrata, Israel	אפרתה
7746	8177	Ma'Ale Adummim	37 Hahefra Hakalkalit Avenue, Ma'Ale Adummim, Israel	מעלה אדומים
7747	8178	Ma'Ale Adummim	Sadot, Ma'Ale Adummim, Israel	מעלה אדומים
7748	8179	Ma'Ale Adummim	Harufit, Ma'Ale Adummim, Israel	מעלה אדומים
7749	8183	Ma'Ale Adummim	Kedem Road, Ma'Ale Adummim, Israel	מעלה אדומים
7750	8184	Ma'Ale Adummim	19 Harekhes, Ma'Ale Adummim, Israel	מעלה אדומים
7751	8185	Ma'Ale Adummim	HaTsor, Ma'Ale Adummim, Israel	מעלה אדומים
7752	8187	Ma'Ale Adummim	2 Hahalamish, Ma'Ale Adummim, Israel	מעלה אדומים
7753	8189	Ma'Ale Adummim	Hahalamish, Ma'Ale Adummim, Israel	מעלה אדומים
7754	8190	Ma'Ale Adummim	Hagazit, Ma'Ale Adummim, Israel	מעלה אדומים
7755	8191	Ma'Ale Adummim	HaTsor, Ma'Ale Adummim, Israel	מעלה אדומים
7763	8211	Ma'Ale Adummim	34 Hashaham, Ma'Ale Adummim, Israel	מעלה אדומים
7764	8212	Ma'Ale Adummim	49 Hashaham, Ma'Ale Adummim, Israel	מעלה אדומים
7772	8225	Ma'Ale Adummim	76 Harekhes, Ma'Ale Adummim, Israel	מעלה אדומים
7773	8226	Ma'Ale Adummim	Harekhes, Ma'Ale Adummim, Israel	מעלה אדומים
7774	8228	Ma'Ale Adummim	85 Hashaham, Ma'Ale Adummim, Israel	מעלה אדומים
7826	8291	Ma'Ale Adummim	Hasifriya, Ma'Ale Adummim, Israel	מעלה אדומים
7827	8292	Ma'Ale Adummim	Midbar Yehuda Road, Ma'Ale Adummim, Israel	מעלה אדומים
7828	8293	Ma'Ale Adummim	Street, Ma'Ale Adummim, Israel	מעלה אדומים
7756	8192	Ariel	Sha'Ar Hagay, Ariel, Israel	אריאל
7757	8196	Ariel	Derekh Efron, Ariel, Israel	אריאל
7758	8197	Ariel	Derekh Efron, Ariel, Israel	אריאל
7766	8214	Qiryat Arba	Street, Qiryat Arba, Israel	קריית ארבע
7742	8167	Kokhav Ya'akov	16 Ahavat Yisrael, Kokhav Ya'akov, Israel	כוכב יעקב
7743	8168	Kokhav Ya'akov	Kehillot Ya'akov, Kokhav Ya'akov, Israel	כוכב יעקב
7744	8169	Kokhav Ya'akov	Street, Kokhav Ya'akov, Israel	כוכב יעקב
7745	8170	Kokhav Ya'akov	Street, Kokhav Ya'akov, Israel	כוכב יעקב
7759	8202	Qarne Shomeron	1 Rehaf'Am  Avenue, Qarne Shomeron, Israel	קרני שומרון
